,0,1,2,3,4,5,6,7,8,9,10,11,12
2515,6279429,手打蕎麦 松永 ,35.670281,139.713456,http://mobile.gnavi.co.jp/shop/6279429/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩9', 'station': '北参道駅', 'line': '東京メトロ副都心線', 'station_exit': '2番口'}",{},{},"['そば', {'@attributes': {'order': '1'}}]"
2516,6348476,VINATERIA ,35.659281,139.698569,http://mobile.gnavi.co.jp/shop/6348476/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, (18:00 to Last)<BR>月～木 18:00～翌03:00<BR>日 18:00～24:00,{},"{'note': {}, 'walk': '徒歩7', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '3a口'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2517,6209453,ドンナ セルヴァーティカ ,35.661589,139.704511,http://mobile.gnavi.co.jp/shop/6209453/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩6', 'station': '渋谷駅', 'line': '東京メトロ副都心線', 'station_exit': '13番口'}",5000,{},"['バー', {'@attributes': {'order': '1'}}]"
2518,6272431,七宝麻辣湯 渋谷店 ,35.653125,139.704803,http://mobile.gnavi.co.jp/shop/6272431/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日・祝日 11:30～23:00,{},"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': 'ＪＲ埼京線', 'station_exit': '西口'}",{},{},"['上海料理', {'@attributes': {'order': '1'}}]"
2519,5700966,中華菜館胡弓 ,35.665983,139.710172,http://mobile.gnavi.co.jp/shop/5700966/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩2', 'station': '明治神宮前駅', 'line': '東京メトロ副都心線', 'station_exit': '神宮前交差点方面改札口'}",{},{},"['中華料理', {'@attributes': {'order': '1'}}]"
2520,6084649,カレーうどん専門店 カレーうどん 千吉 表参道店 ,35.660700,139.715036,http://mobile.gnavi.co.jp/shop/6084649/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日・祝日 ランチ・ディナー：11:00～翌03:00,年中無休,"{'note': {}, 'walk': '徒歩1', 'station': '表参道駅', 'line': '東京メトロ千代田線', 'station_exit': 'B1口'}",{},{},"['カレーうどん', {'@attributes': {'order': '1'}}]"
2521,7208118,鮨とみ田 ,35.661825,139.715067,http://mobile.gnavi.co.jp/shop/7208118/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩1', 'station': '表参道駅', 'line': '東京メトロ千代田線', 'station_exit': 'B4口'}",{},{},"['寿司', {'@attributes': {'order': '1'}}]"
2522,6013217,とりかつ チキン ,35.655375,139.699911,http://mobile.gnavi.co.jp/shop/6013217/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '1番口'}",{},{},"['とんかつ（トンカツ）', {'@attributes': {'order': '1'}}]"
2523,6377597,麺屋 こいけ ,35.669414,139.726147,http://mobile.gnavi.co.jp/shop/6377597/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 11:30～翌03:00<BR>土・日 11:30～22:00,無,"{'note': {}, 'walk': '徒歩1', 'station': '青山一丁目駅', 'line': '東京メトロ半蔵門線', 'station_exit': '1番口'}",{},{},"['ラーメン', {'@attributes': {'order': '1'}}]"
2524,6209259,Craftheads ,35.660728,139.703519,http://mobile.gnavi.co.jp/shop/6209259/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～金 17:00～24:00<BR>土 15:00～24:00<BR>日・祝日 15:00～22:00,毎週月曜日,"{'note': {}, 'walk': '徒歩5', 'station': '渋谷駅', 'line': '東京メトロ副都心線', 'station_exit': '13番口'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2525,6209095,JEAN FRANCOIS 渋谷マークシティ ,35.654803,139.701489,http://mobile.gnavi.co.jp/shop/6209095/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 08:00～23:00,不定休日あり<BR>※渋谷マークシティに準ずる,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '京王井の頭線', 'station_exit': '西口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2526,5671912,たべるな ,35.664228,139.721644,http://mobile.gnavi.co.jp/shop/5671912/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩5', 'station': '外苑前駅', 'line': '東京メトロ銀座線', 'station_exit': '1a口'}",{},{},"['喫茶店・軽食', {'@attributes': {'order': '1'}}]"
2527,6371609,JELLY JELLY CAFE ,35.659478,139.700161,http://mobile.gnavi.co.jp/shop/6371609/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 10:00～24:00<BR>土・日・祝日 13:00～24:00,無,"{'note': {}, 'walk': '徒歩6', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '3a口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2528,5842008,昭和軒 ,35.667186,139.710508,http://mobile.gnavi.co.jp/shop/5842008/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩4', 'station': '明治神宮前駅', 'line': '東京メトロ副都心線', 'station_exit': '神宮前交差点方面改札口'}",{},{},"['中華料理', {'@attributes': {'order': '1'}}]"
2529,6162861,竜ノ声 ,35.655061,139.696922,http://mobile.gnavi.co.jp/shop/6162861/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩2', 'station': '神泉駅', 'line': '京王井の頭線', 'station_exit': '北口'}",{},{},"['親子丼', {'@attributes': {'order': '1'}}]"
2530,6441920,Indian Dining Kalka ,35.672297,139.710164,http://mobile.gnavi.co.jp/shop/6441920/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩4', 'station': '北参道駅', 'line': '東京メトロ副都心線', 'station_exit': '2番口'}",{},{},"['インド料理', {'@attributes': {'order': '1'}}]"
2531,6945705,MOANA Dining ,35.665294,139.719744,http://mobile.gnavi.co.jp/shop/6945705/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 12:00～翌5:00,{},"{'note': {}, 'walk': '徒歩2', 'station': '外苑前駅', 'line': '地下鉄銀座線', 'station_exit': {}}",{},{},"['ダイニングバー', {'@attributes': {'order': '1'}}]"
2532,6156438,Sound Bar LiP ,35.656558,139.700814,http://mobile.gnavi.co.jp/shop/6156438/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 20:00～翌05:00,年中無休,"{'note': {}, 'walk': '徒歩2', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '1番口'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2533,7227345,JUICERY by cosme kitchen ,35.655786,139.706700,http://mobile.gnavi.co.jp/shop/7227345/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '東京メトロ副都心線', 'station_exit': '15番口'}",{},{},"['オーガニック料理', {'@attributes': {'order': '1'}}]"
2534,6960887,鮨とみなか ,35.660933,139.696856,http://mobile.gnavi.co.jp/shop/6960887/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩8', 'station': '代々木公園駅', 'line': '東京メトロ千代田線', 'station_exit': '2番口'}",{},{},"['寿司', {'@attributes': {'order': '1'}}]"
2535,6751862,すし昂 ,35.658078,139.717056,http://mobile.gnavi.co.jp/shop/6751862/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～日 18:00～24:00,毎週月曜日,"{'note': {}, 'walk': '徒歩5', 'station': '表参道駅', 'line': '東京メトロ千代田線', 'station_exit': 'B1口'}",{},{},"['寿司', {'@attributes': {'order': '1'}}]"
2536,7103725,ANTENNA ,35.656431,139.701103,http://mobile.gnavi.co.jp/shop/7103725/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 20:00～翌05:00,{},"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '1番口'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2537,7202871,RedRock 原宿店 ,35.668111,139.711119,http://mobile.gnavi.co.jp/shop/7202871/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 11:30～23:00(L.O.22:00),年中無休,"{'note': {}, 'walk': '徒歩5', 'station': '明治神宮前駅', 'line': '東京メトロ副都心線', 'station_exit': 'エレベーター専用口'}",{},{},"['ステーキ', {'@attributes': {'order': '1'}}]"
2538,7227876,PARIS BALI ,35.663467,139.723156,http://mobile.gnavi.co.jp/shop/7227876/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩7', 'station': '外苑前駅', 'line': '東京メトロ銀座線', 'station_exit': '1b口'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2539,7096204,nadja ,35.661178,139.713200,http://mobile.gnavi.co.jp/shop/7096204/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩2', 'station': '表参道駅', 'line': '東京メトロ千代田線', 'station_exit': 'B2口'}",{},{},"['ダイニングバー', {'@attributes': {'order': '1'}}]"
2540,6292070,MEMEME ,35.660031,139.697925,http://mobile.gnavi.co.jp/shop/6292070/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～日・祝日 09:00～18:00,{},"{'note': {}, 'walk': '徒歩8', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '3a口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2541,6208102,GOOD LIFE LOUNGE ,35.672297,139.710164,http://mobile.gnavi.co.jp/shop/6208102/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩4', 'station': '北参道駅', 'line': '東京メトロ副都心線', 'station_exit': '2番口'}",{},{},"['クラブ・ラウンジ', {'@attributes': {'order': '1'}}]"
2542,0115069,HARLEM ,35.655031,139.698481,http://mobile.gnavi.co.jp/shop/0115069/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{'0': ' '},{},"{'note': {}, 'walk': '徒歩3', 'station': '神泉駅', 'line': '京王井の頭線', 'station_exit': '南口'}",{},{},"['クラブ・ラウンジ', {'@attributes': {'order': '1'}}]"
2543,1047671,EL GRECO ,35.669514,139.728636,http://mobile.gnavi.co.jp/shop/1047671/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 07:30～22:00,毎週土・日曜日 祝日,"{'note': {}, 'walk': '徒歩1', 'station': '青山一丁目駅', 'line': '東京メトロ半蔵門線', 'station_exit': '4番口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2544,5817935,KITCHEN TACHIKICHI ,35.653825,139.707131,http://mobile.gnavi.co.jp/shop/5817935/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金・日 昼の部：11:30～15:00<BR>月～日 夜の部：17:00～翌01:00(L.O.24:30),不定休日あり,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '東京メトロ副都心線', 'station_exit': '16b口'}",{},{},"['餃子', {'@attributes': {'order': '1'}}]"
2545,5351823,スパゴ ,35.671394,139.711056,http://mobile.gnavi.co.jp/shop/5351823/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩6', 'station': '北参道駅', 'line': '東京メトロ副都心線', 'station_exit': '2番口'}",{},{},"['パスタ', {'@attributes': {'order': '1'}}]"
2546,6662512,JUNK CAFE TOKYO 渋谷 ,35.654514,139.698869,http://mobile.gnavi.co.jp/shop/6662512/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 ランチ：12:00～15:00、カフェ：15:00～18:00、バー：18:00～翌5:00<BR>土 カフェ：15:00～18:00<BR>土 バー：18:00～翌5:00<BR>祝前日 バー：18:00～翌5:00,"毎週日曜日 祝日<BR>※※イベントや宴会のご予約時は営業
※上記除き営業する場合もあるので詳細はお問い合わせ下さい","{'note': {}, 'walk': '徒歩4', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2500,{},"['カフェ', 'ダイニングバー']"
2547,6007133,NIGHTFLY ,35.659622,139.698064,http://mobile.gnavi.co.jp/shop/6007133/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩7', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '3a口'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2548,6157420,信越そば ,35.666778,139.719619,http://mobile.gnavi.co.jp/shop/6157420/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩1', 'station': '外苑前駅', 'line': '東京メトロ銀座線', 'station_exit': '3番口'}",{},{},"['そば', {'@attributes': {'order': '1'}}]"
2549,7272145,SUNDAY COFFEE STAND 渋谷店 ,35.654453,139.699756,http://mobile.gnavi.co.jp/shop/7272145/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '1番口'}",{},{},"['コーヒー', {'@attributes': {'order': '1'}}]"
2550,5305619,くぼ多 ,35.664586,139.720417,http://mobile.gnavi.co.jp/shop/5305619/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩4', 'station': '外苑前駅', 'line': '東京メトロ銀座線', 'station_exit': '1a口'}",{},{},"['うなぎ', {'@attributes': {'order': '1'}}]"
2551,6143679,居酒屋そなや ,35.651781,139.705269,http://mobile.gnavi.co.jp/shop/6143679/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩5', 'station': '渋谷駅', 'line': 'ＪＲ埼京線', 'station_exit': '西口'}",{},{},"['居酒屋', {'@attributes': {'order': '1'}}]"
2552,7160531,BLOCK HOUSE kitchen ,35.663314,139.707728,http://mobile.gnavi.co.jp/shop/7160531/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 11:30～18:00、11:00～15:00,{},"{'note': {}, 'walk': '徒歩3', 'station': '明治神宮前駅', 'line': '東京メトロ副都心線', 'station_exit': '7番口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2553,5084580,渋谷マスダ亭 ,35.656544,139.703200,http://mobile.gnavi.co.jp/shop/5084580/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～日・祝日 12:00～22:15(L.O.21:30)<BR>月～金 ランチ：12:00～17:00<BR>土 ランチ：12:00～15:00,※月1回・月曜日(祭日除く）,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '3番口'}",{},{},"['お好み焼き', {'@attributes': {'order': '1'}}]"
2554,7190881,代官山MAR ,35.647889,139.700356,http://mobile.gnavi.co.jp/shop/7190881/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩9', 'station': '代官山駅', 'line': '東急東横線', 'station_exit': '正面口'}",{},{},"['イタリアン(イタリア料理)', {'@attributes': {'order': '1'}}]"
2555,7096754,さつま古謝 ,35.668675,139.720319,http://mobile.gnavi.co.jp/shop/7096754/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩2', 'station': '外苑前駅', 'line': '東京メトロ銀座線', 'station_exit': '3番口'}",{},{},"['居酒屋', {'@attributes': {'order': '1'}}]"
2556,0036325,ヴィノスやまざき 西武渋谷店 ,35.658256,139.702967,http://mobile.gnavi.co.jp/shop/0036325/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日・祝日 12:00～21:00,{},"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '7番口'}",{},{},"['ワイン', {'@attributes': {'order': '1'}}]"
2557,7068352,HOTEL EMANON ,35.650689,139.701717,http://mobile.gnavi.co.jp/shop/7068352/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 ランチ：11:30～15:00<BR>月～土 カフェ：15:00～18:00<BR>月～土 ディナー：17:00～22:00<BR>月～土 バー：22:00～23:00(L.O.22:30)<BR>日・祝日 ランチ：11:30～15:00<BR>日・祝日 カフェ：15:00～18:00<BR>日・祝日 ディナー：18:00～22:00(L.O.21:30),{},"{'note': {}, 'walk': '徒歩9', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",{},{},"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
2558,5318744,能代 ,35.668306,139.727125,http://mobile.gnavi.co.jp/shop/5318744/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩2', 'station': '青山一丁目駅', 'line': '東京メトロ半蔵門線', 'station_exit': '5番口'}",{},{},"['割烹', {'@attributes': {'order': '1'}}]"
2559,7139139,上島珈琲店 青山店 ,35.663225,139.716400,http://mobile.gnavi.co.jp/shop/7139139/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩2', 'station': '表参道駅', 'line': '東京メトロ千代田線', 'station_exit': 'A3口'}",{},{},"['コーヒー', {'@attributes': {'order': '1'}}]"
2560,7172516,モトヤエクスプレス青山店 ,35.666722,139.719258,http://mobile.gnavi.co.jp/shop/7172516/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩2', 'station': '外苑前駅', 'line': '東京メトロ銀座線', 'station_exit': '3番口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2561,5855129,月光茶房 ,35.665675,139.715619,http://mobile.gnavi.co.jp/shop/5855129/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～土 13:00～23:00,{},"{'note': {}, 'walk': '徒歩5', 'station': '表参道駅', 'line': '東京メトロ千代田線', 'station_exit': 'A2口'}",1000,{},"['喫茶店・軽食', {'@attributes': {'order': '1'}}]"
2562,0041107,EXCELSIOR CAFFE 渋谷桜丘店 ,35.653847,139.704583,http://mobile.gnavi.co.jp/shop/0041107/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 07:30～22:30<BR>土 08:00～22:30<BR>日・祝日 08:00～21:00,無,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': 'ＪＲ埼京線', 'station_exit': '西口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2563,6314544,TORAYA CAFE 青山店 ,35.669400,139.728250,http://mobile.gnavi.co.jp/shop/6314544/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, (L.O.14:00)(11:00～)<BR>月～金 08:00～20:00(L.O.19:30)<BR>土・祝日 11:00～18:00(L.O.17:30)<BR>月～金 モーニング：08:00～11:00,{},"{'note': {}, 'walk': '徒歩1', 'station': '青山一丁目駅', 'line': '東京メトロ半蔵門線', 'station_exit': '4番口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2564,6296777,カフェ･ド･クリエ 渋谷桜丘スクエア店 ,35.652903,139.701353,http://mobile.gnavi.co.jp/shop/6296777/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 07:00～21:00<BR>土 07:30～20:00<BR>日・祝日 08:00～20:00,{},"{'note': {}, 'walk': '徒歩4', 'station': '渋谷駅', 'line': '京王井の頭線', 'station_exit': '西口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2565,7014061,マジック＆メンタリズムバーCREA ,35.662633,139.717003,http://mobile.gnavi.co.jp/shop/7014061/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～木 バー：19:00～翌2:00<BR>金・土 バー：19:00～翌4:00,{},"{'note': {}, 'walk': '徒歩3', 'station': '表参道駅', 'line': '東京メトロ千代田線', 'station_exit': 'A4口'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2566,7113992,ブルックス カフェ 原宿店 ,35.664908,139.708719,http://mobile.gnavi.co.jp/shop/7113992/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩1', 'station': '明治神宮前駅', 'line': '東京メトロ副都心線', 'station_exit': 'エレベーター専用口'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2567,5633578,パソコン教室＆カルチャーカフェ SevenStream ,35.668861,139.707189,http://mobile.gnavi.co.jp/shop/5633578/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～金 13:00～21:00<BR>土・日 13:00～18:00,毎週月曜日,"{'note': {}, 'walk': '徒歩2', 'station': '原宿駅', 'line': 'ＪＲ山手線', 'station_exit': '竹下口'}",{},{},"['インターネットカフェ', {'@attributes': {'order': '1'}}]"
2568,7107702,エイト コーヒー ,35.668167,139.725208,http://mobile.gnavi.co.jp/shop/7107702/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩4', 'station': '青山一丁目駅', 'line': '東京メトロ半蔵門線', 'station_exit': '3番口'}",{},{},"['コーヒー', {'@attributes': {'order': '1'}}]"
2569,7173549,ラ  ブランジュリ キィニョン 渋谷ヒカリエShinQs店 ,35.655786,139.706700,http://mobile.gnavi.co.jp/shop/7173549/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 10:00～21:00,無,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '東京メトロ副都心線', 'station_exit': '15番口'}",{},{},"['パン屋・サンドイッチ', {'@attributes': {'order': '1'}}]"
2570,5446688,FRESHNESS BURGER 文化村通店 ,35.657075,139.699975,http://mobile.gnavi.co.jp/shop/5446688/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '3a口'}",{},{},"['ハンバーガー', {'@attributes': {'order': '1'}}]"
2571,6985814,海華月（かいかげつ） 乃木坂 ,35.665561,139.729672,http://mobile.gnavi.co.jp/shop/6985814/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩4', 'station': '乃木坂駅', 'line': '東京メトロ千代田線', 'station_exit': '3番口'}",{},{},"['ダイニングバー', {'@attributes': {'order': '1'}}]"
2572,6326715,波田野 ,35.655675,139.702350,http://mobile.gnavi.co.jp/shop/6326715/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '2番口'}",{},{},"['焼き鳥', {'@attributes': {'order': '1'}}]"
2573,6183736,小松庵 総本家 ,35.655444,139.704092,http://mobile.gnavi.co.jp/shop/6183736/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 11:00～22:30,{},"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '東京メトロ銀座線', 'station_exit': 'ハチ公口'}",{},{},"['そば', {'@attributes': {'order': '1'}}]"
2574,7265878,麺屋たけいち 渋谷邸 ,35.655881,139.711556,http://mobile.gnavi.co.jp/shop/7265878/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩8', 'station': '渋谷駅', 'line': '東京メトロ副都心線', 'station_exit': '16b口'}",{},{},"['ラーメン', {'@attributes': {'order': '1'}}]"
2575,5429756,やさいや ,35.656811,139.704725,http://mobile.gnavi.co.jp/shop/5429756/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': '徒歩2', 'station': '渋谷駅', 'line': '東京メトロ半蔵門線', 'station_exit': '7番口'}",{},{},"['居酒屋', {'@attributes': {'order': '1'}}]"
2576,6307788,鎌倉 松原庵 欅 ,35.666339,139.707067,http://mobile.gnavi.co.jp/shop/6307788/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日・祝日 11:30～23:30(L.O.22:30),無<BR>※ビル休館日を除く,"{'note': {}, 'walk': '徒歩1', 'station': '明治神宮前駅', 'line': '東京メトロ千代田線', 'station_exit': '3番口'}",{},{},"['そば', {'@attributes': {'order': '1'}}]"
